type,domain,stage,url,title
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-fine-arts-dance/career-outcomes/,Bachelor of Fine Arts (Dance) : Career outcomes - The University of Me
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-fine-arts-film-and-television/career-outcomes/,Bachelor of Fine Arts (Film and Television) : Career outcomes - The Un
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-fine-arts-music-theatre/career-outcomes/,Bachelor of Fine Arts (Music Theatre) : Career outcomes - The Universi
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-fine-arts-production/career-outcomes/,Bachelor of Fine Arts (Production) : Career outcomes - The University 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-fine-arts-screenwriting/career-outcomes/,Bachelor of Fine Arts (Screenwriting) : Career outcomes - The Universi
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-fine-arts-theatre/career-outcomes/,Bachelor of Fine Arts (Theatre) : Career outcomes - The University of 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-fine-arts-visual-art/career-outcomes/,Bachelor of Fine Arts (Visual Art) : Career outcomes - The University 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-music-interactive-composition/career-outcomes/,Bachelor of Music (Interactive Composition) : Career outcomes - The Un
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-music-jazz-and-improvisation/career-outcomes/,Bachelor of Music (Jazz and Improvisation) : Career outcomes - The Uni
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-music-composition/career-outcomes/,Bachelor of Music (Composition) : Career outcomes - The University of 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-music-music-studies/career-outcomes/,Bachelor of Music (Music Studies) : Career outcomes - The University o
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-music-musicology-and-ethnomusicology/career-outcomes/,Bachelor of Music (Musicology & Ethnomusicology) : Career outcomes - T
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-music-performance/career-outcomes/,Bachelor of Music (Performance) : Career outcomes - The University of 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-arts-and-cultural-management/career-outcomes/,Master of Arts and Cultural Management : Career outcomes - The Univers
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-art-curatorship/career-outcomes/,Master of Art Curatorship : Career outcomes - The University of Melbou
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-cultural-materials-conservation/career-outcomes/,Master of Cultural Materials Conservation : Career outcomes - The Univ
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-creative-writing-publishing-and-editing/career-outcomes/,"Master of Creative Writing, Publishing and Editing : Career outcomes -"
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-international-journalism/career-outcomes/,Master of International Journalism : Career outcomes - The University 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-publishing-and-communications/career-outcomes/,Master of Publishing and Communications : Career outcomes - The Univer
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-applied-linguistics/career-outcomes/,Master of Applied Linguistics : Career outcomes - The University of Me
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-contemporary-chinese-studies/career-outcomes/,Master of Contemporary Chinese Studies : Career outcomes - The Univers
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-criminology/career-outcomes/,Master of Criminology : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-development-studies/career-outcomes/,Master of Development Studies : Career outcomes - The University of Me
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-international-relations/career-outcomes/,Master of International Relations : Career outcomes - The University o
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-public-policy-and-management/career-outcomes/,Master of Public Policy and Management : Career outcomes - The Univers
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-translation-and-interpreting/career-outcomes/,Master of Translation and Interpreting : Career outcomes - The Univers
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-architecture/career-outcomes/,Master of Architecture : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-architectural-engineering/career-outcomes/,Master of Architectural Engineering : Career outcomes - The University
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-landscape-architecture/career-outcomes/,Master of Landscape Architecture : Career outcomes - The University of
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-urban-and-cultural-heritage/career-outcomes/,Master of Urban and Cultural Heritage : Career outcomes - The Universi
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-urban-design/career-outcomes/,Master of Urban Design : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-built-environments/career-outcomes/,Graduate Diploma in Built Environments : Career outcomes - The Univers
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-built-environments-advanced/career-outcomes/,Graduate Diploma in Built Environments (Advanced) : Career outcomes - 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/specialist-certificate-in-design-for-health-and-wellbeing/career-outcomes/,Specialist Certificate in Design for Health and Wellbeing : Career out
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-property-valuation/career-outcomes/,Graduate Diploma in Property Valuation : Career outcomes - The Univers
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-environment/career-outcomes/,Master of Environment : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-ecosystem-management-and-conservation/career-outcomes/,Master of Ecosystem Management and Conservation : Career outcomes - Th
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-urban-horticulture/career-outcomes/,Master of Urban Horticulture : Career outcomes - The University of Mel
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-urban-horticulture/career-outcomes/,Graduate Diploma in Urban Horticulture : Career outcomes - The Univers
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-urban-horticulture/career-outcomes/,Graduate Certificate in Urban Horticulture : Career outcomes - The Uni
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/diploma-in-computing/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-management-accounting/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-clinical-audiology/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-speech-pathology/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-food-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/veterinary-bioscience/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-wellbeing-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-applied-positive-psychology/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-health-and-human-services/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-health-and-human-services/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-veterinary-studies/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-architecture-master-of-landscape-architecture/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-architecture-master-of-urban-design/career-outcomes/,Master of Architecture/Master of Urban Design : Career outcomes - The 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-construction-management-master-of-property/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-early-childhood/career-outcomes/,
